i,real,imag
6,-0.5000,0.2887
6,-0.7692,0.0000
6,-0.2308,0.0000
6,-0.5000,-0.1890
6,-0.5000,-0.1627
6,-0.5000,0.1627
6,-0.5000,0.1890
6,-0.8115,0.0000
6,-0.1885,0.0000
6,-0.5000,-0.1712
6,-0.5000,-0.1553
6,-0.5000,0.1553
6,-0.5000,0.1712
6,-0.8612,0.0000
6,-0.6467,0.0000
6,-0.3533,0.0000
6,-0.1388,0.0000
6,-0.5000,-0.1229
6,-0.5000,0.1229
6,-0.6887,-0.1235
6,-0.6887,0.1235
6,-0.5000,-0.1885
6,-0.5000,0.1885
6,-0.3113,-0.1235
6,-0.3113,0.1235
6,-0.7429,-0.1444
6,-0.7429,0.1444
6,-0.5000,-0.2183
6,-0.5000,0.2183
6,-0.2571,-0.1444
6,-0.2571,0.1444
6,-0.7283,0.0000
6,-0.2717,0.0000
6,-0.5000,-0.1300
6,-0.5000,-0.00000005771
6,-0.5000,0.00000005771
6,-0.5000,0.1300
6,-0.7032,-0.06932
6,-0.7032,0.06932
6,-0.5000,-0.1526
6,-0.5000,0.1526
6,-0.2968,-0.06932
6,-0.2968,0.06932
6,-0.7602,0.0000
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.2398,0.0000
6,-0.5000,-0.1298
6,-0.5000,0.1298
6,-0.5846,-0.2222
6,-0.5846,0.2222
6,-0.5000,-0.00000006727
6,-0.5000,0.00000006727
6,-0.4154,-0.2222
6,-0.4154,0.2222
6,-0.7249,0.0000
6,-0.2751,0.0000
6,-0.6076,-0.1832
6,-0.6076,0.1832
6,-0.3924,-0.1832
6,-0.3924,0.1832
6,-0.7315,0.0000
6,-0.2685,0.0000
6,-0.5000,-0.1870
6,-0.5000,-0.08668
6,-0.5000,0.08668
6,-0.5000,0.1870
6,-0.6967,0.0000
6,-0.3033,0.0000
6,-0.5000,-0.1816
6,-0.5000,-0.1587
6,-0.5000,0.1587
6,-0.5000,0.1816
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.5607,-0.1764
6,-0.5607,0.1764
6,-0.4393,-0.1764
6,-0.4393,0.1764
6,-0.6106,-0.1499
6,-0.6106,0.1499
6,-0.5000,-0.1772
6,-0.5000,0.1772
6,-0.3894,-0.1499
6,-0.3894,0.1499
6,-0.7646,0.0000
6,-0.2354,0.0000
6,-0.5408,-0.1900
6,-0.5408,0.1900
6,-0.4592,-0.1900
6,-0.4592,0.1900
6,-0.7191,0.0000
6,-0.2809,0.0000
6,-0.6827,-0.1636
6,-0.6827,0.1636
6,-0.3173,-0.1636
6,-0.3173,0.1636
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6049,-0.1237
6,-0.6049,0.1237
6,-0.3951,-0.1237
6,-0.3951,0.1237
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.6430,-0.1974
6,-0.6430,0.1974
6,-0.3570,-0.1974
6,-0.3570,0.1974
6,-0.6904,0.0000
6,-0.3096,0.0000
6,-0.5956,-0.1374
6,-0.5956,0.1374
6,-0.4044,-0.1374
6,-0.4044,0.1374
6,-0.7376,0.0000
6,-0.2624,0.0000
6,-0.5000,-0.2887
6,-0.5000,-0.00000005518
6,-0.5000,0.00000005518
6,-0.5000,0.2887
6,-0.7376,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2624,0.0000
6,-0.5000,-0.1890
6,-0.5000,0.1890
6,-0.7781,0.0000
6,-0.5858,0.0000
6,-0.4142,0.0000
6,-0.2219,0.0000
6,-0.5000,-0.2622
6,-0.5000,0.2622
6,-0.6947,0.0000
6,-0.3053,0.0000
6,-0.5000,-0.2980
6,-0.5000,-0.00000004215
6,-0.5000,0.00000004215
6,-0.5000,0.2980
6,-0.7316,0.0000
6,-0.5000,0.0000
6,-0.2684,0.0000
6,-0.5000,-0.1531
6,-0.5000,0.1531
6,-0.6931,-0.1151
6,-0.6931,0.1151
6,-0.5000,-0.1862
6,-0.5000,0.1862
6,-0.3069,-0.1151
6,-0.3069,0.1151
6,-0.6530,-0.05771
6,-0.6530,0.05771
6,-0.5000,-0.2061
6,-0.5000,0.2061
6,-0.3470,-0.05771
6,-0.3470,0.05771
6,-0.8708,0.0000
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.1292,0.0000
6,-0.5000,-0.1161
6,-0.5000,0.1161
6,-0.8347,0.0000
6,-0.6200,0.0000
6,-0.3800,0.0000
6,-0.1653,0.0000
6,-0.5000,-0.3390
6,-0.5000,0.3390
6,-0.5000,0.0000
6,-0.5000,-0.2887
6,-0.5000,0.2887
6,-0.5000,0.0000
6,-0.5000,-0.1890
6,-0.5000,0.1890
6,-0.6000,0.0000
6,-0.4000,0.0000
6,-0.5000,-0.2402
6,-0.5000,-0.0000001032
6,-0.5000,0.0000001032
6,-0.5000,0.2402
6,-0.7530,0.0000
6,-0.2470,0.0000
6,-0.5000,-0.1319
6,-0.5000,-0.0000001725
6,-0.5000,0.0000001725
6,-0.5000,0.1319
6,-0.7162,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2838,0.0000
6,-0.5000,-0.3054
6,-0.5000,0.3054
6,-0.5000,-0.2887
6,-0.5000,-0.1508
6,-0.5000,-0.0000001032
6,-0.5000,0.0000001032
6,-0.5000,0.1508
6,-0.5000,0.2887
6,-0.7076,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2924,0.0000
6,-0.5000,-0.2887
6,-0.5000,0.2887
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.5000,-0.2887
6,-0.5000,0.2887
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.5000,-0.1890
6,-0.5000,-0.1508
6,-0.5000,0.1508
6,-0.5000,0.1890
6,-0.7076,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2924,0.0000
6,-0.5000,-0.1890
6,-0.5000,0.1890
6,-0.7277,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2723,0.0000
6,-0.5000,-0.1698
6,-0.5000,0.1698
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.5000,-0.1890
6,-0.5000,0.1890
6,-0.7008,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2992,0.0000
6,-0.5000,-0.2375
6,-0.5000,0.2375
6,-0.7236,0.0000
6,-0.5000,0.0000
6,-0.2764,0.0000
6,-0.5000,-0.2887
6,-0.5000,0.2887
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.5000,-0.2887
6,-0.5000,0.2887
6,-0.6000,0.0000
6,-0.4000,0.0000
6,-0.5000,-0.2887
6,-0.5000,-0.0000001460
6,-0.5000,0.0000001460
6,-0.5000,0.2887
6,-0.8208,0.0000
6,-0.6047,0.0000
6,-0.3953,0.0000
6,-0.1792,0.0000
6,-0.5000,-0.3306
6,-0.5000,0.3306
6,-0.6509,-0.1211
6,-0.6509,0.1211
6,-0.5000,-0.2887
6,-0.5000,0.2887
6,-0.3491,-0.1211
6,-0.3491,0.1211
6,-0.7812,0.0000
6,-0.5616,0.0000
6,-0.4384,0.0000
6,-0.2188,0.0000
6,-0.5000,-0.3071
6,-0.5000,0.3071
6,-0.7500,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2500,0.0000
6,-0.5000,-0.2887
6,-0.5000,0.2887
6,-0.7098,0.0000
6,-0.2902,0.0000
6,-0.5000,-0.1754
6,-0.5000,-0.0000001460
6,-0.5000,0.0000001460
6,-0.5000,0.1754
6,-0.7236,0.0000
6,-0.5000,0.0000
6,-0.2764,0.0000
6,-0.5000,-0.1890
6,-0.5000,0.1890
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.5000,-0.1890
6,-0.5000,0.1890
6,-0.6769,0.0000
6,-0.3231,0.0000
6,-0.5000,-0.2213
6,-0.5000,-0.00000005960
6,-0.5000,0.00000005960
6,-0.5000,0.2213
6,-0.6000,0.0000
6,-0.4000,0.0000
6,-0.5000,-0.1890
6,-0.5000,-0.0000002632
6,-0.5000,0.0000002632
6,-0.5000,0.1890
6,-0.7329,0.0000
6,-0.5955,0.0000
6,-0.4045,0.0000
6,-0.2671,0.0000
6,-0.5000,-0.2390
6,-0.5000,0.2390
6,-0.6466,-0.1056
6,-0.6466,0.1056
6,-0.5000,-0.2186
6,-0.5000,0.2186
6,-0.3534,-0.1056
6,-0.3534,0.1056
6,-0.8465,0.0000
6,-0.6395,0.0000
6,-0.3605,0.0000
6,-0.1535,0.0000
6,-0.5000,-0.1292
6,-0.5000,0.1292
6,-0.7511,0.0000
6,-0.5832,0.0000
6,-0.4168,0.0000
6,-0.2489,0.0000
6,-0.5000,-0.2526
6,-0.5000,0.2526
6,-0.6667,0.0000
6,-0.6000,0.0000
6,-0.4000,0.0000
6,-0.3333,0.0000
6,-0.5000,-0.2402
6,-0.5000,0.2402
6,-0.6368,-0.06471
6,-0.6368,0.06471
6,-0.5000,-0.2558
6,-0.5000,0.2558
6,-0.3632,-0.06471
6,-0.3632,0.06471
6,-0.6368,-0.1131
6,-0.6368,0.1131
6,-0.5000,-0.2331
6,-0.5000,0.2331
6,-0.3632,-0.1131
6,-0.3632,0.1131
6,-0.8389,0.0000
6,-0.6409,0.0000
6,-0.3591,0.0000
6,-0.1611,0.0000
6,-0.5000,-0.1728
6,-0.5000,0.1728
6,-0.6509,-0.1211
6,-0.6509,0.1211
6,-0.5000,-0.1890
6,-0.5000,0.1890
6,-0.3491,-0.1211
6,-0.3491,0.1211
6,-0.8063,0.0000
6,-0.5807,0.0000
6,-0.4193,0.0000
6,-0.1937,0.0000
6,-0.5000,-0.1272
6,-0.5000,0.1272
6,-0.7878,0.0000
6,-0.5688,0.0000
6,-0.4312,0.0000
6,-0.2122,0.0000
6,-0.5000,-0.1687
6,-0.5000,0.1687
6,-0.8123,0.0000
6,-0.6022,0.0000
6,-0.3978,0.0000
6,-0.1877,0.0000
6,-0.5000,-0.2304
6,-0.5000,0.2304
6,-0.7500,0.0000
6,-0.2500,0.0000
6,-0.5000,-0.1890
6,-0.5000,-0.00000003650
6,-0.5000,0.00000003650
6,-0.5000,0.1890
6,-0.7721,0.0000
6,-0.5553,0.0000
6,-0.4447,0.0000
6,-0.2279,0.0000
6,-0.5000,-0.2402
6,-0.5000,0.2402
6,-0.7723,0.0000
6,-0.5510,0.0000
6,-0.4490,0.0000
6,-0.2277,0.0000
6,-0.5000,-0.2654
6,-0.5000,0.2654
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.5000,-0.08666
6,-0.5000,0.08666
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.5834,-0.1329
6,-0.5834,0.1329
6,-0.4166,-0.1329
6,-0.4166,0.1329
6,-0.8435,0.0000
6,-0.6274,0.0000
6,-0.3726,0.0000
6,-0.1565,0.0000
6,-0.5000,-0.1296
6,-0.5000,0.1296
6,-0.8530,0.0000
6,-0.6204,0.0000
6,-0.3796,0.0000
6,-0.1470,0.0000
6,-0.5000,-0.1306
6,-0.5000,0.1306
6,-0.6478,-0.2292
6,-0.6478,0.2292
6,-0.5000,-0.00000006469
6,-0.5000,0.00000006469
6,-0.3522,-0.2292
6,-0.3522,0.2292
6,-0.7891,0.0000
6,-0.6044,0.0000
6,-0.3956,0.0000
6,-0.2109,0.0000
6,-0.5000,-0.1526
6,-0.5000,0.1526
6,-0.7671,0.0000
6,-0.6116,0.0000
6,-0.3884,0.0000
6,-0.2329,0.0000
6,-0.5000,-0.1604
6,-0.5000,0.1604
6,-0.6615,-0.05401
6,-0.6615,0.05401
6,-0.5000,-0.1849
6,-0.5000,0.1849
6,-0.3385,-0.05401
6,-0.3385,0.05401
6,-0.6844,-0.09316
6,-0.6844,0.09316
6,-0.5000,-0.2232
6,-0.5000,0.2232
6,-0.3156,-0.09316
6,-0.3156,0.09316
6,-0.6779,-0.09613
6,-0.6779,0.09613
6,-0.5000,-0.2388
6,-0.5000,0.2388
6,-0.3221,-0.09613
6,-0.3221,0.09613
6,-0.6872,-0.03522
6,-0.6872,0.03522
6,-0.5000,-0.1706
6,-0.5000,0.1706
6,-0.3128,-0.03522
6,-0.3128,0.03522
6,-0.7686,0.0000
6,-0.6031,0.0000
6,-0.3969,0.0000
6,-0.2314,0.0000
6,-0.5000,-0.2204
6,-0.5000,0.2204
6,-0.7067,0.0000
6,-0.6512,0.0000
6,-0.3488,0.0000
6,-0.2933,0.0000
6,-0.5000,-0.1612
6,-0.5000,0.1612
6,-0.6781,-0.07945
6,-0.6781,0.07945
6,-0.5000,-0.1702
6,-0.5000,0.1702
6,-0.3219,-0.07945
6,-0.3219,0.07945
6,-0.6213,0.0000
6,-0.5000,0.0000
6,-0.3787,0.0000
6,-0.5000,-0.1890
6,-0.5000,0.1890
6,-0.5001,-0.0001058
6,-0.5001,0.0001058
6,-0.5000,-0.1043
6,-0.5000,0.1043
6,-0.4999,-0.0001057
6,-0.4999,0.0001057
6,-0.7599,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2401,0.0000
6,-0.5000,-0.1810
6,-0.5000,0.1810
6,-0.7293,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2707,0.0000
6,-0.5000,-0.1958
6,-0.5000,0.1958
6,-0.7691,0.0000
6,-0.2309,0.0000
6,-0.5913,-0.06071
6,-0.5913,0.06071
6,-0.4087,-0.06071
6,-0.4087,0.06071
6,-0.7324,0.0000
6,-0.2676,0.0000
6,-0.6117,-0.09103
6,-0.6117,0.09103
6,-0.3883,-0.09103
6,-0.3883,0.09103
6,-0.7332,0.0000
6,-0.5800,0.0000
6,-0.4200,0.0000
6,-0.2668,0.0000
6,-0.5000,-0.1963
6,-0.5000,0.1963
6,-0.7773,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2227,0.0000
6,-0.5000,-0.1321
6,-0.5000,0.1321
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.5000,-0.1508
6,-0.5000,-0.1043
6,-0.5000,0.1043
6,-0.5000,0.1508
6,-0.7726,0.0000
6,-0.2274,0.0000
6,-0.5000,-0.1404
6,-0.5000,-0.0000001199
6,-0.5000,0.0000001199
6,-0.5000,0.1404
6,-0.7209,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2791,0.0000
6,-0.5000,-0.1636
6,-0.5000,0.1636
6,-0.7093,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2907,0.0000
6,-0.5000,-0.1960
6,-0.5000,0.1960
6,-0.7032,0.0000
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.2968,0.0000
6,-0.5000,-0.1014
6,-0.5000,0.1014
6,-0.7463,0.0000
6,-0.2537,0.0000
6,-0.6238,-0.1607
6,-0.6238,0.1607
6,-0.3762,-0.1607
6,-0.3762,0.1607
6,-0.7037,0.0000
6,-0.2963,0.0000
6,-0.6127,-0.1858
6,-0.6127,0.1858
6,-0.3873,-0.1858
6,-0.3873,0.1858
6,-0.7441,0.0000
6,-0.6020,0.0000
6,-0.3980,0.0000
6,-0.2559,0.0000
6,-0.5000,-0.2049
6,-0.5000,0.2049
6,-0.6755,-0.09834
6,-0.6755,0.09834
6,-0.5000,-0.1913
6,-0.5000,0.1913
6,-0.3245,-0.09834
6,-0.3245,0.09834
6,-0.7278,-0.08245
6,-0.7278,0.08245
6,-0.5000,-0.1874
6,-0.5000,0.1874
6,-0.2722,-0.08245
6,-0.2722,0.08245
6,-0.7579,0.0000
6,-0.2421,0.0000
6,-0.5455,-0.1492
6,-0.5455,0.1492
6,-0.4545,-0.1492
6,-0.4545,0.1492
6,-0.6502,-0.07980
6,-0.6502,0.07980
6,-0.5000,-0.1923
6,-0.5000,0.1923
6,-0.3498,-0.07980
6,-0.3498,0.07980
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.5000,-0.1043
6,-0.5000,-0.0000002065
6,-0.5000,0.0000002065
6,-0.5000,0.1043
6,-0.6705,0.0000
6,-0.3295,0.0000
6,-0.5818,-0.1253
6,-0.5818,0.1253
6,-0.4182,-0.1253
6,-0.4182,0.1253
6,-0.6667,0.0000
6,-0.6213,0.0000
6,-0.3787,0.0000
6,-0.3333,0.0000
6,-0.5000,-0.1890
6,-0.5000,0.1890
6,-0.7897,0.0000
6,-0.5617,0.0000
6,-0.4383,0.0000
6,-0.2103,0.0000
6,-0.5000,-0.1890
6,-0.5000,0.1890
6,-0.7258,-0.1220
6,-0.7258,0.1220
6,-0.5000,-0.1552
6,-0.5000,0.1552
6,-0.2742,-0.1220
6,-0.2742,0.1220
6,-0.8268,0.0000
6,-0.1732,0.0000
6,-0.6309,-0.1246
6,-0.6309,0.1246
6,-0.3691,-0.1246
6,-0.3691,0.1246
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6478,-0.1222
6,-0.6478,0.1222
6,-0.3522,-0.1222
6,-0.3522,0.1222
6,-0.6581,-0.1263
6,-0.6581,0.1263
6,-0.5000,-0.1367
6,-0.5000,0.1367
6,-0.3419,-0.1263
6,-0.3419,0.1263
6,-0.7208,-0.08759
6,-0.7208,0.08759
6,-0.5000,-0.05926
6,-0.5000,0.05926
6,-0.2792,-0.08759
6,-0.2792,0.08759
6,-0.7152,-0.1194
6,-0.7152,0.1194
6,-0.5000,-0.1022
6,-0.5000,0.1022
6,-0.2848,-0.1194
6,-0.2848,0.1194
6,-0.6284,0.0000
6,-0.3716,0.0000
6,-0.5000,-0.1334
6,-0.5000,-0.0000001539
6,-0.5000,0.0000001539
6,-0.5000,0.1334
6,-0.6434,-0.1732
6,-0.6434,0.1732
6,-0.5000,-0.1474
6,-0.5000,0.1474
6,-0.3566,-0.1732
6,-0.3566,0.1732
6,-0.6962,0.0000
6,-0.3038,0.0000
6,-0.6614,-0.05276
6,-0.6614,0.05276
6,-0.3386,-0.05276
6,-0.3386,0.05276
6,-0.6780,0.0000
6,-0.3220,0.0000
6,-0.5000,-0.1956
6,-0.5000,-0.0000001004
6,-0.5000,0.0000001004
6,-0.5000,0.1956
6,-0.5683,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.4317,0.0000
6,-0.5000,-0.2648
6,-0.5000,0.2648
6,-0.6930,0.0000
6,-0.3070,0.0000
6,-0.5000,-0.1508
6,-0.5000,-0.0000001234
6,-0.5000,0.0000001234
6,-0.5000,0.1508
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.5910,-0.1434
6,-0.5910,0.1434
6,-0.4090,-0.1434
6,-0.4090,0.1434
6,-0.5714,0.0000
6,-0.4286,0.0000
6,-0.5000,-0.1244
6,-0.5000,-0.0000004779
6,-0.5000,0.0000004779
6,-0.5000,0.1244
6,-0.7573,0.0000
6,-0.5906,0.0000
6,-0.4094,0.0000
6,-0.2427,0.0000
6,-0.5000,-0.2809
6,-0.5000,0.2809
6,-0.6745,0.0000
6,-0.5886,0.0000
6,-0.4114,0.0000
6,-0.3255,0.0000
6,-0.5000,-0.2632
6,-0.5000,0.2632
6,-0.8303,0.0000
6,-0.6466,0.0000
6,-0.3534,0.0000
6,-0.1697,0.0000
6,-0.5000,-0.1479
6,-0.5000,0.1479
6,-0.6908,0.0000
6,-0.3092,0.0000
6,-0.5000,-0.1702
6,-0.5000,-0.0000001481
6,-0.5000,0.0000001481
6,-0.5000,0.1702
6,-0.5000,0.0000
6,-0.5767,-0.1587
6,-0.5767,0.1587
6,-0.4233,-0.1587
6,-0.4233,0.1587
6,-0.8144,0.0000
6,-0.6485,0.0000
6,-0.3515,0.0000
6,-0.1856,0.0000
6,-0.5000,-0.1597
6,-0.5000,0.1597
6,-0.8138,0.0000
6,-0.6292,0.0000
6,-0.3708,0.0000
6,-0.1862,0.0000
6,-0.5000,-0.1514
6,-0.5000,0.1514
6,-0.7553,0.0000
6,-0.6105,0.0000
6,-0.3895,0.0000
6,-0.2447,0.0000
6,-0.5000,-0.1740
6,-0.5000,0.1740
6,-0.7775,0.0000
6,-0.5954,0.0000
6,-0.4046,0.0000
6,-0.2225,0.0000
6,-0.5000,-0.1812
6,-0.5000,0.1812
6,-0.7508,0.0000
6,-0.6107,0.0000
6,-0.3893,0.0000
6,-0.2492,0.0000
6,-0.5000,-0.1782
6,-0.5000,0.1782
6,-0.6615,-0.01652
6,-0.6615,0.01652
6,-0.5000,-0.2029
6,-0.5000,0.2029
6,-0.3385,-0.01652
6,-0.3385,0.01652
6,-0.8086,0.0000
6,-0.6459,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3541,0.0000
6,-0.1914,0.0000
6,-0.7663,0.0000
6,-0.6588,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3412,0.0000
6,-0.2337,0.0000
6,-0.6777,0.0000
6,-0.3223,0.0000
6,-0.6726,-0.1394
6,-0.6726,0.1394
6,-0.3274,-0.1394
6,-0.3274,0.1394
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.5000,-0.03234
6,-0.5000,0.03234
6,-0.6477,-0.1815
6,-0.6477,0.1815
6,-0.5000,-0.00000006283
6,-0.5000,0.00000006283
6,-0.3523,-0.1815
6,-0.3523,0.1815
6,-0.7500,0.0000
6,-0.6616,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3384,0.0000
6,-0.2500,0.0000
6,-0.6425,-0.1840
6,-0.6425,0.1840
6,-0.5000,-0.00000004527
6,-0.5000,0.00000004527
6,-0.3575,-0.1840
6,-0.3575,0.1840
6,-0.6910,0.0000
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.3090,0.0000
6,-0.6977,-0.1094
6,-0.6977,0.1094
6,-0.5000,-0.1811
6,-0.5000,0.1811
6,-0.3023,-0.1094
6,-0.3023,0.1094
6,-0.8018,0.0000
6,-0.6520,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3480,0.0000
6,-0.1982,0.0000
6,-0.7761,0.0000
6,-0.6409,0.0000
6,-0.3591,0.0000
6,-0.2239,0.0000
6,-0.5000,-0.00000006633
6,-0.5000,0.00000006633
6,-0.6695,-0.07761
6,-0.6695,0.07761
6,-0.5000,-0.00000004903
6,-0.5000,0.00000004903
6,-0.3305,-0.07761
6,-0.3305,0.07761
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6726,-0.06369
6,-0.6726,0.06369
6,-0.3274,-0.06369
6,-0.3274,0.06369
6,-0.7192,0.0000
6,-0.6352,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3648,0.0000
6,-0.2808,0.0000
6,-0.7069,-0.09228
6,-0.7069,0.09228
6,-0.5000,-0.1563
6,-0.5000,0.1563
6,-0.2931,-0.09228
6,-0.2931,0.09228
6,-0.6549,-0.1439
6,-0.6549,0.1439
6,-0.5000,-0.00000002956
6,-0.5000,0.00000002956
6,-0.3451,-0.1439
6,-0.3451,0.1439
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6498,-0.1056
6,-0.6498,0.1056
6,-0.3502,-0.1056
6,-0.3502,0.1056
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.6570,-0.1099
6,-0.6570,0.1099
6,-0.3430,-0.1099
6,-0.3430,0.1099
6,-0.7005,0.0000
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.2995,0.0000
6,-0.8007,0.0000
6,-0.1993,0.0000
6,-0.6250,-0.1171
6,-0.6250,0.1171
6,-0.3750,-0.1171
6,-0.3750,0.1171
6,-0.7129,0.0000
6,-0.2871,0.0000
6,-0.6215,-0.1188
6,-0.6215,0.1188
6,-0.3785,-0.1188
6,-0.3785,0.1188
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6659,-0.07478
6,-0.6659,0.07478
6,-0.3341,-0.07478
6,-0.3341,0.07478
6,-0.7077,-0.08804
6,-0.7077,0.08804
6,-0.5000,-0.2043
6,-0.5000,0.2043
6,-0.2923,-0.08804
6,-0.2923,0.08804
6,-0.6741,-0.1250
6,-0.6741,0.1250
6,-0.5000,-0.1470
6,-0.5000,0.1470
6,-0.3259,-0.1250
6,-0.3259,0.1250
6,-0.6557,-0.1039
6,-0.6557,0.1039
6,-0.5000,-0.00000007181
6,-0.5000,0.00000007181
6,-0.3443,-0.1039
6,-0.3443,0.1039
6,-0.7247,-0.1405
6,-0.7247,0.1405
6,-0.5000,-0.1166
6,-0.5000,0.1166
6,-0.2753,-0.1405
6,-0.2753,0.1405
6,-0.7209,-0.1331
6,-0.7209,0.1331
6,-0.5000,-0.1351
6,-0.5000,0.1351
6,-0.2791,-0.1331
6,-0.2791,0.1331
6,-0.6019,0.0000
6,-0.3981,0.0000
6,-0.6858,-0.1244
6,-0.6858,0.1244
6,-0.3142,-0.1244
6,-0.3142,0.1244
6,-0.5720,0.0000
6,-0.4280,0.0000
6,-0.6631,-0.1697
6,-0.6631,0.1697
6,-0.3369,-0.1697
6,-0.3369,0.1697
6,-0.6772,-0.1471
6,-0.6772,0.1471
6,-0.5000,-0.1047
6,-0.5000,0.1047
6,-0.3228,-0.1471
6,-0.3228,0.1471
6,-0.7500,0.0000
6,-0.7041,0.0000
6,-0.2959,0.0000
6,-0.2500,0.0000
6,-0.5000,-0.00000004081
6,-0.5000,0.00000004081
6,-0.6674,-0.07238
6,-0.6674,0.07238
6,-0.5000,-0.2003
6,-0.5000,0.2003
6,-0.3326,-0.07238
6,-0.3326,0.07238
6,-0.6564,-0.09240
6,-0.6564,0.09240
6,-0.5000,-0.1665
6,-0.5000,0.1665
6,-0.3436,-0.09240
6,-0.3436,0.09240
6,-0.6194,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3806,0.0000
6,-0.5000,-0.2484
6,-0.5000,0.2484
6,-0.7865,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2135,0.0000
6,-0.5000,-0.1831
6,-0.5000,0.1831
6,-0.7692,0.0000
6,-0.5000,0.0000
6,-0.2308,0.0000
6,-0.5000,-0.1627
6,-0.5000,0.1627
6,-0.8268,0.0000
6,-0.6003,0.0000
6,-0.3997,0.0000
6,-0.1732,0.0000
6,-0.5000,-0.2886
6,-0.5000,0.2886
6,-0.7414,0.0000
6,-0.6055,0.0000
6,-0.3945,0.0000
6,-0.2586,0.0000
6,-0.5000,-0.2000
6,-0.5000,0.2000
6,-0.7471,0.0000
6,-0.5931,0.0000
6,-0.4069,0.0000
6,-0.2529,0.0000
6,-0.5000,-0.1515
6,-0.5000,0.1515
6,-0.6762,0.0000
6,-0.5969,0.0000
6,-0.4031,0.0000
6,-0.3238,0.0000
6,-0.5000,-0.2315
6,-0.5000,0.2315
6,-0.8687,0.0000
6,-0.6823,0.0000
6,-0.3177,0.0000
6,-0.1313,0.0000
6,-0.5000,-0.1778
6,-0.5000,0.1778
6,-0.8286,0.0000
6,-0.6121,0.0000
6,-0.3879,0.0000
6,-0.1714,0.0000
6,-0.5000,-0.1859
6,-0.5000,0.1859
6,-0.7997,0.0000
6,-0.2003,0.0000
6,-0.6434,-0.1730
6,-0.6434,0.1730
6,-0.3566,-0.1730
6,-0.3566,0.1730
6,-0.8452,0.0000
6,-0.6994,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3006,0.0000
6,-0.1548,0.0000
6,-0.7376,0.0000
6,-0.2624,0.0000
6,-0.5001,-0.0001018
